oid,proname,pronamespace,proowner,prolang,procost,prorows,provariadic,prosupport,prokind,prosecdef,proleakproof,proisstrict,proretset,provolatile,proparallel,pronargs,pronargdefaults,prorettype,proargtypes,proallargtypes,proargmodes,proargnames,proargdefaults,protrftypes,prosrc,probin,prosqlbody,proconfig,proacl
3449,numeric,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,1700,3802,,,,,,jsonb_numeric,,,,
3450,int2,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,21,3802,,,,,,jsonb_int2,,,,
3451,int4,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,23,3802,,,,,,jsonb_int4,,,,
3452,int8,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,20,3802,,,,,,jsonb_int8,,,,
3453,float4,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,700,3802,,,,,,jsonb_float4,,,,
2580,float8,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,701,3802,,,,,,jsonb_float8,,,,
1770,to_char,11,10,12,1,0,0,0,f,f,f,t,f,s,s,2,0,25,1184 25,,,,,,timestamptz_to_char,,,,
1772,to_char,11,10,12,1,0,0,0,f,f,f,t,f,s,s,2,0,25,1700 25,,,,,,numeric_to_char,,,,
1773,to_char,11,10,12,1,0,0,0,f,f,f,t,f,s,s,2,0,25,23 25,,,,,,int4_to_char,,,,
1774,to_char,11,10,12,1,0,0,0,f,f,f,t,f,s,s,2,0,25,20 25,,,,,,int8_to_char,,,,
1775,to_char,11,10,12,1,0,0,0,f,f,f,t,f,s,s,2,0,25,700 25,,,,,,float4_to_char,,,,
1776,to_char,11,10,12,1,0,0,0,f,f,f,t,f,s,s,2,0,25,701 25,,,,,,float8_to_char,,,,
1777,to_number,11,10,12,1,0,0,0,f,f,f,t,f,s,s,2,0,1700,25 25,,,,,,numeric_to_number,,,,
1778,to_timestamp,11,10,12,1,0,0,0,f,f,f,t,f,s,s,2,0,1184,25 25,,,,,,to_timestamp,,,,
1780,to_date,11,10,12,1,0,0,0,f,f,f,t,f,s,s,2,0,1082,25 25,,,,,,to_date,,,,
1768,to_char,11,10,12,1,0,0,0,f,f,f,t,f,s,s,2,0,25,1186 25,,,,,,interval_to_char,,,,
1282,quote_ident,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,25,25,,,,,,quote_ident,,,,
1283,quote_literal,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,25,25,,,,,,quote_literal,,,,
1285,quote_literal,11,10,14,1,0,0,0,f,f,f,t,f,s,s,1,0,25,2283,,,,,,select pg_catalog.quote_literal($1::pg_catalog.text),,,,
1289,quote_nullable,11,10,12,1,0,0,0,f,f,f,f,f,i,s,1,0,25,25,,,,,,quote_nullable,,,,
1290,quote_nullable,11,10,14,1,0,0,0,f,f,f,f,f,s,s,1,0,25,2283,,,,,,select pg_catalog.quote_nullable($1::pg_catalog.text),,,,
1798,oidin,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,26,2275,,,,,,oidin,,,,
1799,oidout,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,2275,26,,,,,,oidout,,,,
3058,concat,11,10,12,1,0,2276,0,f,f,f,f,f,s,s,1,0,25,2276,{2276},{v},,,,text_concat,,,,
3059,concat_ws,11,10,12,1,0,2276,0,f,f,f,f,f,s,s,2,0,25,25 2276,"{25,2276}","{i,v}",,,,text_concat_ws,,,,
3060,left,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,25,25 23,,,,,,text_left,,,,
3061,right,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,25,25 23,,,,,,text_right,,,,
3062,reverse,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,25,25,,,,,,text_reverse,,,,
3539,format,11,10,12,1,0,2276,0,f,f,f,f,f,s,s,2,0,25,25 2276,"{25,2276}","{i,v}",,,,text_format,,,,
3540,format,11,10,12,1,0,0,0,f,f,f,f,f,s,s,1,0,25,25,,,,,,text_format_nv,,,,
1814,iclikesel,11,10,12,1,0,0,0,f,f,f,t,f,s,s,4,0,701,2281 26 2281 23,,,,,,iclikesel,,,,
1815,icnlikesel,11,10,12,1,0,0,0,f,f,f,t,f,s,s,4,0,701,2281 26 2281 23,,,,,,icnlikesel,,,,
1816,iclikejoinsel,11,10,12,1,0,0,0,f,f,f,t,f,s,s,5,0,701,2281 26 2281 21 2281,,,,,,iclikejoinsel,,,,
1817,icnlikejoinsel,11,10,12,1,0,0,0,f,f,f,t,f,s,s,5,0,701,2281 26 2281 21 2281,,,,,,icnlikejoinsel,,,,
1818,regexeqsel,11,10,12,1,0,0,0,f,f,f,t,f,s,s,4,0,701,2281 26 2281 23,,,,,,regexeqsel,,,,
1819,likesel,11,10,12,1,0,0,0,f,f,f,t,f,s,s,4,0,701,2281 26 2281 23,,,,,,likesel,,,,
1820,icregexeqsel,11,10,12,1,0,0,0,f,f,f,t,f,s,s,4,0,701,2281 26 2281 23,,,,,,icregexeqsel,,,,
1821,regexnesel,11,10,12,1,0,0,0,f,f,f,t,f,s,s,4,0,701,2281 26 2281 23,,,,,,regexnesel,,,,
1822,nlikesel,11,10,12,1,0,0,0,f,f,f,t,f,s,s,4,0,701,2281 26 2281 23,,,,,,nlikesel,,,,
1823,icregexnesel,11,10,12,1,0,0,0,f,f,f,t,f,s,s,4,0,701,2281 26 2281 23,,,,,,icregexnesel,,,,
1824,regexeqjoinsel,11,10,12,1,0,0,0,f,f,f,t,f,s,s,5,0,701,2281 26 2281 21 2281,,,,,,regexeqjoinsel,,,,
1825,likejoinsel,11,10,12,1,0,0,0,f,f,f,t,f,s,s,5,0,701,2281 26 2281 21 2281,,,,,,likejoinsel,,,,
1826,icregexeqjoinsel,11,10,12,1,0,0,0,f,f,f,t,f,s,s,5,0,701,2281 26 2281 21 2281,,,,,,icregexeqjoinsel,,,,
1827,regexnejoinsel,11,10,12,1,0,0,0,f,f,f,t,f,s,s,5,0,701,2281 26 2281 21 2281,,,,,,regexnejoinsel,,,,
1828,nlikejoinsel,11,10,12,1,0,0,0,f,f,f,t,f,s,s,5,0,701,2281 26 2281 21 2281,,,,,,nlikejoinsel,,,,
1829,icregexnejoinsel,11,10,12,1,0,0,0,f,f,f,t,f,s,s,5,0,701,2281 26 2281 21 2281,,,,,,icregexnejoinsel,,,,
3437,prefixsel,11,10,12,1,0,0,0,f,f,f,t,f,s,s,4,0,701,2281 26 2281 23,,,,,,prefixsel,,,,
3438,prefixjoinsel,11,10,12,1,0,0,0,f,f,f,t,f,s,s,5,0,701,2281 26 2281 21 2281,,,,,,prefixjoinsel,,,,
1830,float8_avg,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,701,1022,,,,,,float8_avg,,,,
2512,float8_var_pop,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,701,1022,,,,,,float8_var_pop,,,,
1831,float8_var_samp,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,701,1022,,,,,,float8_var_samp,,,,
2513,float8_stddev_pop,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,701,1022,,,,,,float8_stddev_pop,,,,
1832,float8_stddev_samp,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,701,1022,,,,,,float8_stddev_samp,,,,
1833,numeric_accum,11,10,12,1,0,0,0,f,f,f,f,f,i,s,2,0,2281,2281 1700,,,,,,numeric_accum,,,,
3341,numeric_combine,11,10,12,1,0,0,0,f,f,f,f,f,i,s,2,0,2281,2281 2281,,,,,,numeric_combine,,,,
2858,numeric_avg_accum,11,10,12,1,0,0,0,f,f,f,f,f,i,s,2,0,2281,2281 1700,,,,,,numeric_avg_accum,,,,
3337,numeric_avg_combine,11,10,12,1,0,0,0,f,f,f,f,f,i,s,2,0,2281,2281 2281,,,,,,numeric_avg_combine,,,,
2740,numeric_avg_serialize,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,17,2281,,,,,,numeric_avg_serialize,,,,
2741,numeric_avg_deserialize,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,2281,17 2281,,,,,,numeric_avg_deserialize,,,,
3335,numeric_serialize,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,17,2281,,,,,,numeric_serialize,,,,
3336,numeric_deserialize,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,2281,17 2281,,,,,,numeric_deserialize,,,,
3548,numeric_accum_inv,11,10,12,1,0,0,0,f,f,f,f,f,i,s,2,0,2281,2281 1700,,,,,,numeric_accum_inv,,,,
1834,int2_accum,11,10,12,1,0,0,0,f,f,f,f,f,i,s,2,0,2281,2281 21,,,,,,int2_accum,,,,
1835,int4_accum,11,10,12,1,0,0,0,f,f,f,f,f,i,s,2,0,2281,2281 23,,,,,,int4_accum,,,,
1836,int8_accum,11,10,12,1,0,0,0,f,f,f,f,f,i,s,2,0,2281,2281 20,,,,,,int8_accum,,,,
3338,numeric_poly_combine,11,10,12,1,0,0,0,f,f,f,f,f,i,s,2,0,2281,2281 2281,,,,,,numeric_poly_combine,,,,
3339,numeric_poly_serialize,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,17,2281,,,,,,numeric_poly_serialize,,,,
3340,numeric_poly_deserialize,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,2281,17 2281,,,,,,numeric_poly_deserialize,,,,
2746,int8_avg_accum,11,10,12,1,0,0,0,f,f,f,f,f,i,s,2,0,2281,2281 20,,,,,,int8_avg_accum,,,,
3567,int2_accum_inv,11,10,12,1,0,0,0,f,f,f,f,f,i,s,2,0,2281,2281 21,,,,,,int2_accum_inv,,,,
3568,int4_accum_inv,11,10,12,1,0,0,0,f,f,f,f,f,i,s,2,0,2281,2281 23,,,,,,int4_accum_inv,,,,
3569,int8_accum_inv,11,10,12,1,0,0,0,f,f,f,f,f,i,s,2,0,2281,2281 20,,,,,,int8_accum_inv,,,,
3387,int8_avg_accum_inv,11,10,12,1,0,0,0,f,f,f,f,f,i,s,2,0,2281,2281 20,,,,,,int8_avg_accum_inv,,,,
2785,int8_avg_combine,11,10,12,1,0,0,0,f,f,f,f,f,i,s,2,0,2281,2281 2281,,,,,,int8_avg_combine,,,,
2786,int8_avg_serialize,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,17,2281,,,,,,int8_avg_serialize,,,,
2787,int8_avg_deserialize,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,2281,17 2281,,,,,,int8_avg_deserialize,,,,
3324,int4_avg_combine,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,1016,1016 1016,,,,,,int4_avg_combine,,,,
3178,numeric_sum,11,10,12,1,0,0,0,f,f,f,f,f,i,s,1,0,1700,2281,,,,,,numeric_sum,,,,
1837,numeric_avg,11,10,12,1,0,0,0,f,f,f,f,f,i,s,1,0,1700,2281,,,,,,numeric_avg,,,,
2514,numeric_var_pop,11,10,12,1,0,0,0,f,f,f,f,f,i,s,1,0,1700,2281,,,,,,numeric_var_pop,,,,
1838,numeric_var_samp,11,10,12,1,0,0,0,f,f,f,f,f,i,s,1,0,1700,2281,,,,,,numeric_var_samp,,,,
2596,numeric_stddev_pop,11,10,12,1,0,0,0,f,f,f,f,f,i,s,1,0,1700,2281,,,,,,numeric_stddev_pop,,,,
1839,numeric_stddev_samp,11,10,12,1,0,0,0,f,f,f,f,f,i,s,1,0,1700,2281,,,,,,numeric_stddev_samp,,,,
1840,int2_sum,11,10,12,1,0,0,0,f,f,f,f,f,i,s,2,0,20,20 21,,,,,,int2_sum,,,,
1841,int4_sum,11,10,12,1,0,0,0,f,f,f,f,f,i,s,2,0,20,20 23,,,,,,int4_sum,,,,
1842,int8_sum,11,10,12,1,0,0,0,f,f,f,f,f,i,s,2,0,1700,1700 20,,,,,,int8_sum,,,,
3388,numeric_poly_sum,11,10,12,1,0,0,0,f,f,f,f,f,i,s,1,0,1700,2281,,,,,,numeric_poly_sum,,,,
3389,numeric_poly_avg,11,10,12,1,0,0,0,f,f,f,f,f,i,s,1,0,1700,2281,,,,,,numeric_poly_avg,,,,
3390,numeric_poly_var_pop,11,10,12,1,0,0,0,f,f,f,f,f,i,s,1,0,1700,2281,,,,,,numeric_poly_var_pop,,,,
3391,numeric_poly_var_samp,11,10,12,1,0,0,0,f,f,f,f,f,i,s,1,0,1700,2281,,,,,,numeric_poly_var_samp,,,,
3392,numeric_poly_stddev_pop,11,10,12,1,0,0,0,f,f,f,f,f,i,s,1,0,1700,2281,,,,,,numeric_poly_stddev_pop,,,,
3393,numeric_poly_stddev_samp,11,10,12,1,0,0,0,f,f,f,f,f,i,s,1,0,1700,2281,,,,,,numeric_poly_stddev_samp,,,,
1843,interval_avg_accum,11,10,12,1,0,0,0,f,f,f,f,f,i,s,2,0,2281,2281 1186,,,,,,interval_avg_accum,,,,
3325,interval_avg_combine,11,10,12,1,0,0,0,f,f,f,f,f,i,s,2,0,2281,2281 2281,,,,,,interval_avg_combine,,,,
3549,interval_avg_accum_inv,11,10,12,1,0,0,0,f,f,f,f,f,i,s,2,0,2281,2281 1186,,,,,,interval_avg_accum_inv,,,,
6324,interval_avg_serialize,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,17,2281,,,,,,interval_avg_serialize,,,,
6325,interval_avg_deserialize,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,2281,17 2281,,,,,,interval_avg_deserialize,,,,
1844,interval_avg,11,10,12,1,0,0,0,f,f,f,f,f,i,s,1,0,1186,2281,,,,,,interval_avg,,,,
6326,interval_sum,11,10,12,1,0,0,0,f,f,f,f,f,i,s,1,0,1186,2281,,,,,,interval_sum,,,,
1962,int2_avg_accum,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,1016,1016 21,,,,,,int2_avg_accum,,,,
1963,int4_avg_accum,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,1016,1016 23,,,,,,int4_avg_accum,,,,
3570,int2_avg_accum_inv,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,1016,1016 21,,,,,,int2_avg_accum_inv,,,,
3571,int4_avg_accum_inv,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,1016,1016 23,,,,,,int4_avg_accum_inv,,,,
1964,int8_avg,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,1700,1016,,,,,,int8_avg,,,,
3572,int2int4_sum,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,20,1016,,,,,,int2int4_sum,,,,
2805,int8inc_float8_float8,11,10,12,1,0,0,0,f,f,f,t,f,i,s,3,0,20,20 701 701,,,,,,int8inc_float8_float8,,,,
2806,float8_regr_accum,11,10,12,1,0,0,0,f,f,f,t,f,i,s,3,0,1022,1022 701 701,,,,,,float8_regr_accum,,,,
3342,float8_regr_combine,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,1022,1022 1022,,,,,,float8_regr_combine,,,,
2807,float8_regr_sxx,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,701,1022,,,,,,float8_regr_sxx,,,,
2808,float8_regr_syy,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,701,1022,,,,,,float8_regr_syy,,,,
2809,float8_regr_sxy,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,701,1022,,,,,,float8_regr_sxy,,,,
2810,float8_regr_avgx,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,701,1022,,,,,,float8_regr_avgx,,,,
2811,float8_regr_avgy,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,701,1022,,,,,,float8_regr_avgy,,,,
2812,float8_regr_r2,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,701,1022,,,,,,float8_regr_r2,,,,
2813,float8_regr_slope,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,701,1022,,,,,,float8_regr_slope,,,,
2814,float8_regr_intercept,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,701,1022,,,,,,float8_regr_intercept,,,,
2815,float8_covar_pop,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,701,1022,,,,,,float8_covar_pop,,,,
2816,float8_covar_samp,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,701,1022,,,,,,float8_covar_samp,,,,
2817,float8_corr,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,701,1022,,,,,,float8_corr,,,,
3535,string_agg_transfn,11,10,12,1,0,0,0,f,f,f,f,f,i,s,3,0,2281,2281 25 25,,,,,,string_agg_transfn,,,,
6299,string_agg_combine,11,10,12,1,0,0,0,f,f,f,f,f,i,s,2,0,2281,2281 2281,,,,,,string_agg_combine,,,,
6300,string_agg_serialize,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,17,2281,,,,,,string_agg_serialize,,,,
6301,string_agg_deserialize,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,2281,17 2281,,,,,,string_agg_deserialize,,,,
3536,string_agg_finalfn,11,10,12,1,0,0,0,f,f,f,f,f,i,s,1,0,25,2281,,,,,,string_agg_finalfn,,,,
3538,string_agg,11,10,12,1,0,0,0,a,f,f,f,f,i,s,2,0,25,25 25,,,"{value,delimiter}",,,aggregate_dummy,,,,
3543,bytea_string_agg_transfn,11,10,12,1,0,0,0,f,f,f,f,f,i,s,3,0,2281,2281 17 17,,,,,,bytea_string_agg_transfn,,,,
3544,bytea_string_agg_finalfn,11,10,12,1,0,0,0,f,f,f,f,f,i,s,1,0,17,2281,,,,,,bytea_string_agg_finalfn,,,,
3545,string_agg,11,10,12,1,0,0,0,a,f,f,f,f,i,s,2,0,17,17 17,,,"{value,delimiter}",,,aggregate_dummy,,,,
1845,to_ascii,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,25,25,,,,,,to_ascii_default,,,,
1846,to_ascii,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,25,25 23,,,,,,to_ascii_enc,,,,
1847,to_ascii,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,25,25 19,,,,,,to_ascii_encname,,,,
1850,int28eq,11,10,12,1,0,0,0,f,f,t,t,f,i,s,2,0,16,21 20,,,,,,int28eq,,,,
1851,int28ne,11,10,12,1,0,0,0,f,f,t,t,f,i,s,2,0,16,21 20,,,,,,int28ne,,,,
1852,int28lt,11,10,12,1,0,0,0,f,f,t,t,f,i,s,2,0,16,21 20,,,,,,int28lt,,,,
1853,int28gt,11,10,12,1,0,0,0,f,f,t,t,f,i,s,2,0,16,21 20,,,,,,int28gt,,,,
1854,int28le,11,10,12,1,0,0,0,f,f,t,t,f,i,s,2,0,16,21 20,,,,,,int28le,,,,
1855,int28ge,11,10,12,1,0,0,0,f,f,t,t,f,i,s,2,0,16,21 20,,,,,,int28ge,,,,
1856,int82eq,11,10,12,1,0,0,0,f,f,t,t,f,i,s,2,0,16,20 21,,,,,,int82eq,,,,
1857,int82ne,11,10,12,1,0,0,0,f,f,t,t,f,i,s,2,0,16,20 21,,,,,,int82ne,,,,
1858,int82lt,11,10,12,1,0,0,0,f,f,t,t,f,i,s,2,0,16,20 21,,,,,,int82lt,,,,
1859,int82gt,11,10,12,1,0,0,0,f,f,t,t,f,i,s,2,0,16,20 21,,,,,,int82gt,,,,
1860,int82le,11,10,12,1,0,0,0,f,f,t,t,f,i,s,2,0,16,20 21,,,,,,int82le,,,,
1861,int82ge,11,10,12,1,0,0,0,f,f,t,t,f,i,s,2,0,16,20 21,,,,,,int82ge,,,,
1892,int2and,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,21,21 21,,,,,,int2and,,,,
1893,int2or,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,21,21 21,,,,,,int2or,,,,
1894,int2xor,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,21,21 21,,,,,,int2xor,,,,
1895,int2not,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,21,21,,,,,,int2not,,,,
1896,int2shl,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,21,21 23,,,,,,int2shl,,,,
1897,int2shr,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,21,21 23,,,,,,int2shr,,,,
1898,int4and,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,23,23 23,,,,,,int4and,,,,
1899,int4or,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,23,23 23,,,,,,int4or,,,,
1900,int4xor,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,23,23 23,,,,,,int4xor,,,,
1901,int4not,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,23,23,,,,,,int4not,,,,
1902,int4shl,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,23,23 23,,,,,,int4shl,,,,
1903,int4shr,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,23,23 23,,,,,,int4shr,,,,
1904,int8and,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,20,20 20,,,,,,int8and,,,,
1905,int8or,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,20,20 20,,,,,,int8or,,,,
1906,int8xor,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,20,20 20,,,,,,int8xor,,,,
1907,int8not,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,20,20,,,,,,int8not,,,,
1908,int8shl,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,20,20 23,,,,,,int8shl,,,,
1909,int8shr,11,10,12,1,0,0,0,f,f,f,t,f,i,s,2,0,20,20 23,,,,,,int8shr,,,,
1910,int8up,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,20,20,,,,,,int8up,,,,
1911,int2up,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,21,21,,,,,,int2up,,,,
1912,int4up,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,23,23,,,,,,int4up,,,,
1913,float4up,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,700,700,,,,,,float4up,,,,
1914,float8up,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,701,701,,,,,,float8up,,,,
1915,numeric_uplus,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,1700,1700,,,,,,numeric_uplus,,,,
1922,has_table_privilege,11,10,12,1,0,0,0,f,f,f,t,f,s,s,3,0,16,19 25 25,,,,,,has_table_privilege_name_name,,,,
1923,has_table_privilege,11,10,12,1,0,0,0,f,f,f,t,f,s,s,3,0,16,19 26 25,,,,,,has_table_privilege_name_id,,,,
1924,has_table_privilege,11,10,12,1,0,0,0,f,f,f,t,f,s,s,3,0,16,26 25 25,,,,,,has_table_privilege_id_name,,,,
1925,has_table_privilege,11,10,12,1,0,0,0,f,f,f,t,f,s,s,3,0,16,26 26 25,,,,,,has_table_privilege_id_id,,,,
1926,has_table_privilege,11,10,12,1,0,0,0,f,f,f,t,f,s,s,2,0,16,25 25,,,,,,has_table_privilege_name,,,,
1927,has_table_privilege,11,10,12,1,0,0,0,f,f,f,t,f,s,s,2,0,16,26 25,,,,,,has_table_privilege_id,,,,
2181,has_sequence_privilege,11,10,12,1,0,0,0,f,f,f,t,f,s,s,3,0,16,19 25 25,,,,,,has_sequence_privilege_name_name,,,,
2182,has_sequence_privilege,11,10,12,1,0,0,0,f,f,f,t,f,s,s,3,0,16,19 26 25,,,,,,has_sequence_privilege_name_id,,,,
2183,has_sequence_privilege,11,10,12,1,0,0,0,f,f,f,t,f,s,s,3,0,16,26 25 25,,,,,,has_sequence_privilege_id_name,,,,
2184,has_sequence_privilege,11,10,12,1,0,0,0,f,f,f,t,f,s,s,3,0,16,26 26 25,,,,,,has_sequence_privilege_id_id,,,,
2185,has_sequence_privilege,11,10,12,1,0,0,0,f,f,f,t,f,s,s,2,0,16,25 25,,,,,,has_sequence_privilege_name,,,,
2186,has_sequence_privilege,11,10,12,1,0,0,0,f,f,f,t,f,s,s,2,0,16,26 25,,,,,,has_sequence_privilege_id,,,,
3012,has_column_privilege,11,10,12,1,0,0,0,f,f,f,t,f,s,s,4,0,16,19 25 25 25,,,,,,has_column_privilege_name_name_name,,,,
3013,has_column_privilege,11,10,12,1,0,0,0,f,f,f,t,f,s,s,4,0,16,19 25 21 25,,,,,,has_column_privilege_name_name_attnum,,,,
3014,has_column_privilege,11,10,12,1,0,0,0,f,f,f,t,f,s,s,4,0,16,19 26 25 25,,,,,,has_column_privilege_name_id_name,,,,
3015,has_column_privilege,11,10,12,1,0,0,0,f,f,f,t,f,s,s,4,0,16,19 26 21 25,,,,,,has_column_privilege_name_id_attnum,,,,
3016,has_column_privilege,11,10,12,1,0,0,0,f,f,f,t,f,s,s,4,0,16,26 25 25 25,,,,,,has_column_privilege_id_name_name,,,,
3017,has_column_privilege,11,10,12,1,0,0,0,f,f,f,t,f,s,s,4,0,16,26 25 21 25,,,,,,has_column_privilege_id_name_attnum,,,,
3018,has_column_privilege,11,10,12,1,0,0,0,f,f,f,t,f,s,s,4,0,16,26 26 25 25,,,,,,has_column_privilege_id_id_name,,,,
3019,has_column_privilege,11,10,12,1,0,0,0,f,f,f,t,f,s,s,4,0,16,26 26 21 25,,,,,,has_column_privilege_id_id_attnum,,,,
3020,has_column_privilege,11,10,12,1,0,0,0,f,f,f,t,f,s,s,3,0,16,25 25 25,,,,,,has_column_privilege_name_name,,,,
3021,has_column_privilege,11,10,12,1,0,0,0,f,f,f,t,f,s,s,3,0,16,25 21 25,,,,,,has_column_privilege_name_attnum,,,,
3022,has_column_privilege,11,10,12,1,0,0,0,f,f,f,t,f,s,s,3,0,16,26 25 25,,,,,,has_column_privilege_id_name,,,,
3023,has_column_privilege,11,10,12,1,0,0,0,f,f,f,t,f,s,s,3,0,16,26 21 25,,,,,,has_column_privilege_id_attnum,,,,
3024,has_any_column_privilege,11,10,12,10,0,0,0,f,f,f,t,f,s,s,3,0,16,19 25 25,,,,,,has_any_column_privilege_name_name,,,,
3025,has_any_column_privilege,11,10,12,10,0,0,0,f,f,f,t,f,s,s,3,0,16,19 26 25,,,,,,has_any_column_privilege_name_id,,,,
3026,has_any_column_privilege,11,10,12,10,0,0,0,f,f,f,t,f,s,s,3,0,16,26 25 25,,,,,,has_any_column_privilege_id_name,,,,
3027,has_any_column_privilege,11,10,12,10,0,0,0,f,f,f,t,f,s,s,3,0,16,26 26 25,,,,,,has_any_column_privilege_id_id,,,,
3028,has_any_column_privilege,11,10,12,10,0,0,0,f,f,f,t,f,s,s,2,0,16,25 25,,,,,,has_any_column_privilege_name,,,,
3029,has_any_column_privilege,11,10,12,10,0,0,0,f,f,f,t,f,s,s,2,0,16,26 25,,,,,,has_any_column_privilege_id,,,,
3355,pg_ndistinct_in,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,3361,2275,,,,,,pg_ndistinct_in,,,,
3356,pg_ndistinct_out,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,2275,3361,,,,,,pg_ndistinct_out,,,,
3357,pg_ndistinct_recv,11,10,12,1,0,0,0,f,f,f,t,f,s,s,1,0,3361,2281,,,,,,pg_ndistinct_recv,,,,
3358,pg_ndistinct_send,11,10,12,1,0,0,0,f,f,f,t,f,s,s,1,0,17,3361,,,,,,pg_ndistinct_send,,,,
3404,pg_dependencies_in,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,3402,2275,,,,,,pg_dependencies_in,,,,
3405,pg_dependencies_out,11,10,12,1,0,0,0,f,f,f,t,f,i,s,1,0,2275,3402,,,,,,pg_dependencies_out,,,,
3406,pg_dependencies_recv,11,10,12,1,0,0,0,f,f,f,t,f,s,s,1,0,3402,2281,,,,,,pg_dependencies_recv,,,,
